"","CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","TREE","CONDID","AZIMUTH","DIST","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIAHTCD","HT","HTCD","ACTUALHT","TREECLCD","CR","CCLCD","TREEGRCD","AGENTCD","CULL","FGROWCFGS","ba"
"1888",240291908489998,2013,12,1,1,93,2,14,1,198,5.3,1,2,222,8,1.11,1,11,3,11,NA,NA,NA,NA,60,NA,0,0.00672006303556942
"1889",240291909489998,2013,12,1,1,93,2,15,1,136,14.6,1,1,555,41,5,1,38,1,38,2,10,3,NA,NA,0,0.297693,0.136353847812057
"1890",240291910489998,2013,12,1,1,93,2,16,1,142,15,1,1,555,41,5.5,1,39,1,39,2,10,3,NA,NA,0,0.378573,0.164988155852589
"1891",240291911489998,2013,12,1,1,93,2,17,1,172,5.7,1,1,555,41,5.6,1,39,1,39,2,15,3,NA,NA,0,0.393813,0.171042266695444
"1892",240291912489998,2013,12,1,1,93,2,18,1,235,16,1,1,555,41,5.4,1,40,1,40,2,15,3,NA,NA,0,0.373873,0.159043128087983
"1893",240291913489998,2013,12,1,1,93,2,19,1,300,7.1,1,1,555,41,5.4,1,41,1,41,2,15,3,NA,NA,0,0.384139,0.159043128087983
"1894",240291914489998,2013,12,1,1,93,3,1,2,45,11.3,2,1,111,1,8.7,1,60,1,60,2,15,3,NA,NA,0,0.35566,0.412824909635784
"1895",240291915489998,2013,12,1,1,93,3,2,2,33,21.6,2,1,555,41,5.5,1,47,1,47,2,10,4,NA,NA,0,0.043593,0.164988155852589
"1896",240291916489998,2013,12,1,1,93,3,3,2,50,19.5,2,1,111,1,10.2,1,61,1,61,3,15,3,NA,NA,0,0,0.567450173054656
"1897",240291917489998,2013,12,1,1,93,3,4,2,51,23.5,2,1,555,41,7.7,1,46,1,46,2,10,4,NA,NA,0,0.126054,0.323376785471074
"1898",240291918489998,2013,12,1,1,93,3,5,2,61,12,2,1,555,41,8.8,1,62,1,62,2,15,4,NA,NA,0,0.449875,0.422369678982628
"1899",240291919489998,2013,12,1,1,93,3,6,2,74,19.9,2,1,555,41,6,1,49,1,49,2,10,5,NA,NA,0,0.09486,0.196349540849362
"1900",240291920489998,2013,12,1,1,93,3,7,2,98,22.7,2,1,555,41,10.5,1,61,1,61,2,15,3,NA,NA,0,0.493028,0.601320468851171
"1901",240291921489998,2013,12,1,1,93,3,8,2,122,22.9,2,1,111,1,12.7,1,62,1,62,2,15,3,1,NA,0,0.700833,0.879700484544267
"1902",240291922489998,2013,12,1,1,93,3,9,2,124,12.8,2,1,555,41,6.4,1,47,1,47,3,15,5,NA,NA,0,0,0.223402144255274
"1903",240291923489998,2013,12,1,1,93,3,10,2,142,12.4,2,1,555,41,9,1,47,1,47,3,15,5,NA,NA,0,0,0.441786466911065
"1904",240291924489998,2013,12,1,1,93,3,11,2,155,7.6,2,1,111,1,12,1,65,1,65,2,15,3,2,NA,0,1.015905,0.785398163397448
"1905",240291925489998,2013,12,1,1,93,3,12,2,178,13.1,2,1,555,41,6.1,1,53,1,53,3,15,4,NA,NA,0,0,0.202949067083466
"1906",240291926489998,2013,12,1,1,93,3,13,2,239,22.5,2,1,555,41,7.4,1,52,1,52,2,10,4,NA,NA,0,0.275497,0.29866946824753
"1907",240291927489998,2013,12,1,1,93,3,14,2,254,20.7,2,1,555,41,6.5,1,50,1,50,3,10,2,NA,NA,0,0,0.230438002802376
"1908",240291928489998,2013,12,1,1,93,3,15,2,272,23.5,2,1,555,41,6.9,1,48,1,48,3,10,4,NA,NA,0,0,0.259672267773281
"1909",240291929489998,2013,12,1,1,93,3,16,2,276,22.8,2,1,555,41,6.4,1,47,1,47,3,10,4,NA,NA,0,0,0.223402144255274
"1910",240291930489998,2013,12,1,1,93,3,17,2,283,13.8,2,1,555,41,9.4,1,49,1,49,3,15,4,NA,NA,0,0,0.481929039706934
"1911",240291931489998,2013,12,1,1,93,3,18,2,325,13.5,2,1,555,41,8.4,1,55,1,55,3,15,4,NA,NA,0,0,0.38484510006475
"1912",240291932489998,2013,12,1,1,93,3,19,2,325,19.6,2,1,555,41,6.4,1,44,1,44,3,10,5,NA,NA,0,0,0.223402144255274
"1913",240291933489998,2013,12,1,1,93,3,20,2,329,18.8,2,1,555,41,6.3,1,47,1,47,3,10,5,NA,NA,0,0,0.216475368786422
"1914",240291934489998,2013,12,1,1,93,3,21,2,8,5,2,1,555,41,3.4,1,36,1,36,2,15,5,NA,NA,NA,0,0.0630500192282951
"1915",240291935489998,2013,12,1,1,93,3,22,2,41,4.9,2,1,555,41,3.4,1,38,1,38,2,10,5,NA,NA,NA,0,0.0630500192282951
"1916",240291937489998,2013,12,1,1,93,3,23,2,99,6.3,2,1,555,41,3.2,1,27,1,27,2,10,5,NA,NA,NA,0,0.0558505360638185
"1917",240291938489998,2013,12,1,1,93,3,24,2,115,3.4,2,2,555,41,1.77,1,19,3,19,NA,NA,NA,NA,70,NA,0,0.0170873187924157
"1918",240291939489998,2013,12,1,1,93,3,25,2,126,2.2,2,2,555,41,3.93,1,30,3,30,NA,NA,NA,NA,70,NA,0,0.0842388617628976
"1919",240291940489998,2013,12,1,1,93,3,26,2,158,4.5,2,1,555,41,2.7,1,19,1,19,2,10,5,NA,NA,NA,0,0.0397607820219958
"1920",240291941489998,2013,12,1,1,93,3,27,2,293,3.4,2,1,555,41,3.5,1,28,1,28,2,10,5,NA,NA,NA,0,0.0668133854279079
"1921",240291942489998,2013,12,1,1,93,3,28,2,152,19.5,2,1,555,41,5.3,1,48,1,48,3,10,4,NA,NA,0,0,0.153207183401627
"1922",240291943489998,2013,12,1,1,93,3,29,2,174,21.9,2,1,555,41,5.6,1,50,1,50,3,10,5,NA,NA,0,0,0.171042266695444
"1923",240291944489998,2013,12,1,1,93,3,30,2,5,17.9,2,1,555,41,5.3,1,48,1,48,2,10,4,NA,NA,0,0.437916,0.153207183401627
"1924",240291945489998,2013,12,1,1,93,4,1,1,217,2.8,1,1,555,41,2.1,1,23,1,23,2,10,4,NA,NA,NA,0,0.0240528187540469
"1925",240291946489998,2013,12,1,1,93,4,2,1,336,6.5,1,1,555,41,1.4,1,15,1,15,2,10,5,NA,NA,NA,0,0.0106901416684653
"1926",240291947489998,2013,12,1,1,93,4,3,1,1,4.6,1,1,555,41,3,1,26,1,26,2,10,4,NA,NA,NA,0,0.0490873852123405
"1927",240291948489998,2013,12,1,1,93,4,4,1,2,4.5,1,1,555,41,2,1,21,1,21,2,5,5,NA,NA,NA,0,0.0218166156499291
"1928",240291949489998,2013,12,1,1,93,4,5,1,280,2.4,1,1,555,41,1.4,1,18,1,18,2,20,5,NA,NA,NA,0,0.0106901416684653
"1929",240291950489998,2013,12,1,1,93,4,6,1,111,21.4,1,1,555,41,5.3,1,39,1,39,2,15,3,NA,NA,0,0.348918,0.153207183401627
"1930",240290018489998,2013,12,1,1,95,1,1,1,17,19.8,1,1,111,1,14.2,1,86,1,86,2,25,3,1,NA,0,-0.092418,1.09977559491293
"1931",240290019489998,2013,12,1,1,95,1,2,1,77,18,1,1,820,28,12.5,1,71,1,71,2,30,3,3,NA,0,0.728573,0.852211548825356
"1932",240290020489998,2013,12,1,1,95,1,3,1,93,23.6,1,2,611,34,9.2,1,55,2,16,3,NA,NA,NA,70,70,-2.138075,0.4616395871525
"1933",240290021489998,2013,12,1,1,95,1,4,1,152,7.8,1,2,611,34,13.4,1,77,4,77,NA,NA,NA,NA,NA,NA,0,0.979347876525318
"1934",240290022489998,2013,12,1,1,95,1,5,1,206,20.3,1,1,611,34,5.1,1,45,1,45,2,50,5,NA,NA,0,-0.039835,0.141862543263664
"1935",240290023489998,2013,12,1,1,95,1,6,1,223,20.1,1,1,820,28,5.8,1,60,1,60,2,40,5,NA,NA,0,0.259125,0.183477737615904
"1936",240290024489998,2013,12,1,1,95,1,7,1,359,4.5,1,1,820,28,7.7,1,62,1,62,2,45,5,NA,NA,0,0.564772,0.323376785471074
"1937",240290025489998,2013,12,1,1,95,1,8,1,65,3.1,1,1,316,32,4.4,1,60,1,60,2,35,5,NA,NA,NA,0,0.105592419745657
"1938",240290026489998,2013,12,1,1,95,1,9,1,119,6,1,1,316,32,2.9,1,38,1,38,2,30,5,NA,NA,NA,0,0.045869434403976
"1939",240290027489998,2013,12,1,1,95,1,10,1,243,4.4,1,1,316,32,2.4,1,25,1,25,2,30,5,NA,NA,NA,0,0.0314159265358979
"1940",240290028489998,2013,12,1,1,95,2,1,1,40,20.4,1,1,972,41,7.4,1,68,1,68,2,35,5,NA,NA,0,0.376494,0.29866946824753
"1941",240290029489998,2013,12,1,1,95,2,2,1,90,2.7,1,1,316,32,21.1,1,100,1,100,2,35,2,5,NA,0,0.698475,2.42824386337624
"1942",240290030489998,2013,12,1,1,95,2,3,1,280,9.6,1,2,316,32,20.19,1,95,4,95,NA,NA,NA,NA,70,NA,0,2.22331002968402
"1943",240290031489998,2013,12,1,1,95,2,4,1,252,3.9,1,1,820,28,4.9,1,43,1,43,2,35,5,NA,NA,NA,0,0.1309542354387
"1944",240290032489998,2013,12,1,1,95,3,1,1,11,17.9,1,1,611,34,10.6,1,81,1,81,2,65,4,NA,NA,0,0.164759,0.612828733606509
"1945",240290033489998,2013,12,1,1,95,3,2,1,94,19.1,1,1,611,34,6.3,1,64,1,64,2,40,5,NA,NA,0,0.324196,0.216475368786422
"1946",240290034489998,2013,12,1,1,95,3,3,1,104,17.7,1,1,820,28,8.4,1,63,1,63,2,40,5,NA,NA,0,0.198863,0.38484510006475
"1947",240290035489998,2013,12,1,1,95,3,4,1,108,23.3,1,1,111,1,18.7,1,98,1,98,2,25,3,1,NA,0,2.089871,1.90726308165593
"1948",240290036489998,2013,12,1,1,95,3,5,1,123,22.2,1,1,820,28,5.6,1,48,1,48,2,25,5,NA,NA,0,0.0409,0.171042266695444
"1949",240290037489998,2013,12,1,1,95,3,6,1,148,21.5,1,1,820,28,9.5,1,64,1,64,2,30,4,NA,NA,0,0.492237,0.492237390601526
"1950",240290038489998,2013,12,1,1,95,3,7,1,149,23.1,1,1,820,28,8.3,1,63,1,63,2,30,5,NA,NA,0,0.674252,0.375736663030904
"1951",240290039489998,2013,12,1,1,95,3,8,1,158,16,1,1,820,28,12.1,1,73,1,73,2,40,4,3,NA,0,1.21252,0.798542674326531
"1952",240290040489998,2013,12,1,1,95,3,9,1,172,14.3,1,1,111,1,19.9,1,103,1,103,2,25,3,1,NA,0,2.754068,2.15989949088211
"1953",240290041489998,2013,12,1,1,95,3,10,1,185,19.6,1,1,611,34,6.9,1,65,1,65,2,25,4,NA,NA,0,0.084116,0.259672267773281
"1954",240290042489998,2013,12,1,1,95,3,11,1,197,9.4,1,1,820,28,5.3,1,30,1,30,3,40,5,NA,NA,0,0,0.153207183401627
"1955",240290043489998,2013,12,1,1,95,3,12,1,200,4.7,1,1,316,32,2,1,30,1,30,2,30,5,NA,NA,NA,0,0.0218166156499291
"1956",240290044489998,2013,12,1,1,95,3,13,1,239,5,1,1,316,32,3.3,1,44,1,44,2,35,5,NA,NA,NA,0,0.059395736106932
"1957",240290045489998,2013,12,1,1,95,4,1,1,337,23.8,1,1,820,28,14.4,1,85,1,85,3,35,4,NA,NA,5,0,1.13097335529233
"1958",240290241489998,2013,12,1,1,96,1,1,1,360,12.3,1,1,111,1,6.9,1,44,1,44,2,15,3,NA,NA,5,0.243437,0.259672267773281
"1959",240290242489998,2013,12,1,1,96,1,2,1,48,20.3,1,1,111,1,9,1,56,1,56,2,20,3,3,NA,0,0.936505,0.441786466911065
"1960",240290243489998,2013,12,1,1,96,1,3,1,55,15.1,1,1,111,1,6.3,1,59,1,59,2,15,3,NA,NA,5,0.399516,0.216475368786422
"1961",240290244489998,2013,12,1,1,96,1,4,1,67,11,1,1,111,1,9.1,1,61,1,61,2,20,3,3,NA,5,1.090884,0.451658485492658
"1962",240290246489998,2013,12,1,1,96,1,5,1,119,19.7,1,1,111,1,7.4,1,48,1,48,2,15,3,NA,NA,0,0.507172,0.29866946824753
"1963",240290247489998,2013,12,1,1,96,1,6,1,138,20.1,1,1,111,1,8,1,63,1,63,2,15,3,NA,NA,0,0.912486,0.349065850398866
"1964",240290248489998,2013,12,1,1,96,1,7,1,152,22.2,1,1,111,1,9.6,1,66,1,66,2,40,3,3,NA,0,1.438242,0.502654824574367
"1965",240290249489998,2013,12,1,1,96,1,8,1,166,19.8,1,1,111,1,8.6,1,65,1,65,2,15,3,NA,NA,0,1.411768,0.403389223367189
"1966",240290250489998,2013,12,1,1,96,1,9,1,170,10.3,1,1,111,1,6.3,1,56,1,56,2,15,4,NA,NA,0,0.520803,0.216475368786422
"1967",240290252489998,2013,12,1,1,96,1,10,1,181,15.5,1,1,111,1,7.8,1,56,1,56,3,45,4,NA,NA,0,0,0.331830724035422
"1968",240290253489998,2013,12,1,1,96,1,11,1,207,12.3,1,1,111,1,8.5,1,58,1,58,2,20,3,NA,NA,0,1.075152,0.394062620176845
"1969",240290254489998,2013,12,1,1,96,1,12,1,249,8.9,1,1,111,1,8.4,1,60,1,60,2,20,3,NA,NA,0,1.216889,0.38484510006475
"1970",240290255489998,2013,12,1,1,96,1,13,1,290,7.3,1,1,111,1,7.8,1,58,1,58,2,15,3,NA,NA,0,0.916984,0.331830724035422
"1971",240290256489998,2013,12,1,1,96,1,14,1,334,7.4,1,1,111,1,7.8,1,51,1,51,2,15,3,NA,NA,0,0.599294,0.331830724035422
"1972",240290257489998,2013,12,1,1,96,1,15,1,202,3.7,1,1,111,1,2.6,1,22,1,22,2,15,5,NA,NA,NA,0,0.0368700804483802
"1973",240290258489998,2013,12,1,1,96,1,16,1,203,6.5,1,1,111,1,3.3,1,35,1,35,2,15,5,NA,NA,NA,0,0.059395736106932
"1974",240290259489998,2013,12,1,1,96,1,17,1,278,4.6,1,1,111,1,2.2,1,23,1,23,2,40,5,NA,NA,NA,0,0.0263981049364142
"1975",240290260489998,2013,12,1,1,96,2,1,1,15,9.3,1,1,111,1,8.2,1,64,1,64,2,20,3,NA,NA,0,0.864827,0.366737309075308
"1976",240290261489998,2013,12,1,1,96,2,2,1,21,22.5,1,1,111,1,8.1,1,63,1,63,2,15,3,NA,NA,0,0.742578,0.357847038197962
"1977",240290262489998,2013,12,1,1,96,2,3,1,53,21.4,1,1,111,1,5.6,1,50,1,50,2,10,4,NA,NA,0,0.158872,0.171042266695444
"1978",240290263489998,2013,12,1,1,96,2,4,1,61,18.2,1,1,111,1,8.5,1,62,1,62,2,20,3,NA,NA,5,0.808057,0.394062620176845
"1979",240290264489998,2013,12,1,1,96,2,5,1,115,23.2,1,1,111,1,7,1,46,1,46,2,15,3,NA,NA,0,0.359245,0.267253541711632
"1980",240290265489998,2013,12,1,1,96,2,6,1,166,16.9,1,1,111,1,8.9,1,51,1,51,2,35,3,NA,NA,5,0.753235,0.432023531407721
"1981",240290266489998,2013,12,1,1,96,2,7,1,209,23,1,1,111,1,9.1,1,61,1,61,2,20,3,3,NA,0,1.055804,0.451658485492658
"1982",240290267489998,2013,12,1,1,96,2,8,1,210,18.3,1,1,111,1,9,1,64,1,64,3,20,3,NA,NA,0,0,0.441786466911065
"1983",240290268489998,2013,12,1,1,96,2,9,1,222,4.8,1,1,111,1,9.4,1,52,1,52,2,20,3,3,NA,0,0.639213,0.481929039706934
"1984",240290269489998,2013,12,1,1,96,2,10,1,266,16,1,1,111,1,7,1,45,1,45,2,20,3,NA,NA,10,0.403253,0.267253541711632
"1985",240290271489998,2013,12,1,1,96,2,11,1,297,1.1,1,1,111,1,8.9,1,58,1,58,2,20,3,NA,NA,0,0.894063,0.432023531407721
"1986",240290272489998,2013,12,1,1,96,2,12,1,302,15.1,1,1,111,1,8.6,1,62,1,62,2,20,3,NA,NA,0,0.994234,0.403389223367189
"1987",240290274489998,2013,12,1,1,96,2,13,1,325,16.6,1,1,111,1,7.4,1,60,1,60,2,15,3,NA,NA,0,0.683874,0.29866946824753
"1988",240290276489998,2013,12,1,1,96,2,14,1,347,22.6,1,1,111,1,9.9,1,68,1,68,2,25,3,3,NA,0,1.507245,0.534561624962388
"1989",240290277489998,2013,12,1,1,96,2,15,1,88,12.5,1,1,111,1,6.3,1,48,1,48,2,15,3,NA,NA,0,0.626195,0.216475368786422
"1990",240290279489998,2013,12,1,1,96,2,16,1,23,5.2,1,2,111,1,3.15,1,22,3,22,NA,NA,NA,NA,60,NA,0,0.0541188421966054
"1991",240290280489998,2013,12,1,1,96,2,17,1,131,17.1,1,1,111,1,5.5,1,49,1,49,2,15,3,NA,NA,5,0.430487,0.164988155852589
"1992",240290281489998,2013,12,1,1,96,3,1,1,40,20.1,1,1,111,1,6,1,55,1,55,2,15,3,NA,NA,0,0.384513,0.196349540849362
"1993",240290282489998,2013,12,1,1,96,3,2,1,44,14.2,1,1,111,1,6.7,1,57,1,57,2,15,3,NA,NA,5,0.44686,0.24483696913133
"1994",240290283489998,2013,12,1,1,96,3,3,1,53,22.6,1,1,111,1,7.7,1,50,1,50,2,45,3,NA,NA,0,0.738326,0.323376785471074
"1995",240290284489998,2013,12,1,1,96,3,4,1,94,16.7,1,1,111,1,6,1,45,1,45,2,15,3,NA,NA,0,0.287351,0.196349540849362
"1996",240290285489998,2013,12,1,1,96,3,5,1,249,8.6,1,1,838,27,9.3,1,46,1,46,3,80,3,NA,NA,0,0,0.471729771890592
"1997",240290286489998,2013,12,1,1,96,3,6,1,67,13.1,1,1,111,1,6.1,1,56,1,56,2,20,3,NA,NA,0,0.6993,0.202949067083466
"1998",240290287489998,2013,12,1,1,96,3,7,1,196,6.7,1,1,111,1,2.6,1,26,1,26,2,15,4,NA,NA,NA,0,0.0368700804483802
"1999",240290288489998,2013,12,1,1,96,3,8,1,15,9.2,1,1,838,27,5.3,1,28,1,28,3,60,5,NA,NA,0,0,0.153207183401627
"2000",240290289489998,2013,12,1,1,96,3,9,1,34,23.7,1,1,111,1,6,1,55,1,55,2,15,3,NA,NA,0,0.656838,0.196349540849362
"2001",240290290489998,2013,12,1,1,96,3,10,1,94,3.7,1,1,111,1,5,1,50,1,50,2,15,3,NA,NA,0,0.3581,0.136353847812057
"2002",240290291489998,2013,12,1,1,96,3,11,1,134,13.3,1,1,111,1,5.1,1,48,1,48,2,15,3,NA,NA,0,0.357478,0.141862543263664
"2003",240290292489998,2013,12,1,1,96,3,12,1,167,23.6,1,1,111,1,6.2,1,53,1,53,2,15,3,NA,NA,0,0.680295,0.209657676395819
"2004",240290293489998,2013,12,1,1,96,3,13,1,195,15.4,1,1,111,1,6.4,1,56,1,56,2,15,3,NA,NA,0,0.785238,0.223402144255274
"2005",240290294489998,2013,12,1,1,96,3,14,1,207,18.2,1,1,111,1,5.7,1,50,1,50,2,15,3,NA,NA,5,0.485789,0.177205460616549
"2006",240290295489998,2013,12,1,1,96,3,15,1,249,8.6,1,1,838,27,5.2,1,40,1,40,3,50,4,NA,NA,0,0,0.147480321793521
"2007",240290296489998,2013,12,1,1,96,3,16,1,311,22.9,1,1,111,1,5.2,1,54,1,54,2,15,3,NA,NA,0,0.444104,0.147480321793521
"2008",240290297489998,2013,12,1,1,96,4,1,1,7,20.7,1,1,111,1,7.3,1,61,1,61,2,15,3,NA,NA,0,0.69683,0.290651861996181
"2009",240290299489998,2013,12,1,1,96,4,2,1,40,23.1,1,1,111,1,6.8,1,60,1,60,2,20,3,NA,NA,0,0.397379,0.252200076913181
"2010",240290300489998,2013,12,1,1,96,4,3,1,40,5.8,1,1,111,1,9.2,1,63,1,63,2,20,3,3,NA,0,1.095123,0.4616395871525
"2011",240290301489998,2013,12,1,1,96,4,4,1,76,19.5,1,1,111,1,6.4,1,49,1,49,2,15,3,NA,NA,0,0.391748,0.223402144255274
"2012",240290302489998,2013,12,1,1,96,4,5,1,99,12.9,1,1,111,1,9,1,55,1,55,2,20,3,3,NA,0,0.880961,0.441786466911065
"2013",240290303489998,2013,12,1,1,96,4,6,1,113,10.8,1,1,111,1,6.4,1,59,1,59,3,15,3,NA,NA,0,0,0.223402144255274
"2014",240290304489998,2013,12,1,1,96,4,7,1,139,8.8,1,1,111,1,6.9,1,50,1,50,2,15,3,NA,NA,0,0.587568,0.259672267773281
"2015",240290305489998,2013,12,1,1,96,4,8,1,207,3.9,1,1,111,1,6.1,1,38,1,38,2,15,4,NA,NA,0,0.165648,0.202949067083466
"2016",240290306489998,2013,12,1,1,96,4,9,1,251,23,1,1,111,1,8.5,1,60,1,60,2,15,3,NA,NA,0,0.883005,0.394062620176845
"2017",240290307489998,2013,12,1,1,96,4,10,1,259,18.8,1,1,111,1,8.1,1,58,1,58,2,15,3,NA,NA,0,0.775239,0.357847038197962
"2018",240290308489998,2013,12,1,1,96,4,11,1,269,15.2,1,1,111,1,7.1,1,58,1,58,2,15,3,NA,NA,5,0.632831,0.274943898728232
"2019",240290309489998,2013,12,1,1,96,4,12,1,286,12.6,1,1,111,1,6,1,53,1,53,2,15,3,NA,NA,0,0.435953,0.196349540849362
"2020",240290310489998,2013,12,1,1,96,4,13,1,294,22.8,1,1,111,1,5.9,1,53,1,53,2,15,3,NA,NA,0,0.329676,0.189859097693508
"2021",240290311489998,2013,12,1,1,96,4,14,1,306,21.9,1,1,111,1,7.8,1,58,1,58,2,15,3,NA,NA,0,0.956389,0.331830724035422
"2022",240290312489998,2013,12,1,1,96,4,15,1,348,14.9,1,1,111,1,6.9,1,57,1,57,2,15,3,NA,NA,0,0.532364,0.259672267773281
"2023",240290313489998,2013,12,1,1,96,4,16,1,358,17.5,1,1,111,1,5.5,1,53,1,53,2,10,4,NA,NA,0,0.502661,0.164988155852589
"2024",240290333489998,2013,12,1,1,97,1,1,1,94,18.4,1,1,131,2,6.3,1,39,1,39,2,30,3,NA,NA,0,0.461638,0.216475368786422
"2025",240290334489998,2013,12,1,1,97,1,2,1,26,18.5,1,1,131,2,5.2,1,31,1,31,2,30,3,NA,NA,0,0.180399,0.147480321793521
"2026",240290335489998,2013,12,1,1,97,1,3,1,36,12.9,1,1,131,2,5.7,1,38,1,38,2,30,3,NA,NA,0,0.337483,0.177205460616549
"2027",240290336489998,2013,12,1,1,97,1,4,1,60,22.5,1,1,131,2,6.1,1,38,1,38,2,30,3,NA,NA,0,0.408562,0.202949067083466
"2028",240290337489998,2013,12,1,1,97,1,5,1,74,19.6,1,1,131,2,7.5,1,41,1,41,2,30,3,NA,NA,0,0.762166,0.306796157577128
"2029",240290338489998,2013,12,1,1,97,1,6,1,207,11.5,1,1,131,2,5.4,1,31,1,31,2,30,3,NA,NA,0,0.206443,0.159043128087983
"2030",240290339489998,2013,12,1,1,97,1,7,1,236,19.1,1,1,131,2,6.7,1,35,1,35,2,30,3,NA,NA,0,0.470848,0.24483696913133
"2031",240290340489998,2013,12,1,1,97,1,8,1,250,16.5,1,1,131,2,7.2,1,36,1,36,2,30,3,NA,NA,0,0.587791,0.282743338823081
"2032",240290341489998,2013,12,1,1,97,1,9,1,286,5.7,1,1,131,2,2.5,1,16,1,16,2,40,4,NA,NA,NA,0,0.0340884619530143
"2033",240290342489998,2013,12,1,1,97,2,1,1,100,18,1,1,131,2,5.5,1,30,1,30,2,30,3,NA,NA,0,0.207846,0.164988155852589
"2034",240290343489998,2013,12,1,1,97,2,2,1,310,5.7,1,1,131,2,4.9,1,23,1,23,2,20,4,NA,NA,NA,0,0.1309542354387
"2035",240290344489998,2013,12,1,1,97,2,3,1,85,18.5,1,1,131,2,5.9,1,30,1,30,2,30,3,NA,NA,0,0.262059,0.189859097693508
"2036",240290345489998,2013,12,1,1,97,2,4,1,116,19.5,1,1,131,2,7.7,1,35,1,35,2,30,3,NA,NA,0,0.670581,0.323376785471074
"2037",240290346489998,2013,12,1,1,97,2,5,1,246,6.3,1,1,131,2,4.7,1,35,1,35,2,30,3,NA,NA,NA,0,0.120482259926734
"2038",240290347489998,2013,12,1,1,97,2,6,1,133,23.5,1,1,131,2,6.7,1,30,1,30,2,30,3,NA,NA,0,0.381899,0.24483696913133
"2039",240290348489998,2013,12,1,1,97,2,7,1,201,18.4,1,1,131,2,5.8,1,36,1,36,2,30,3,NA,NA,0,0.328138,0.183477737615904
"2040",240290349489998,2013,12,1,1,97,2,8,1,237,21.6,1,1,131,2,6.3,1,39,1,39,2,30,3,NA,NA,0,0.461638,0.216475368786422
"2041",240290350489998,2013,12,1,1,97,2,9,1,243,6.4,1,1,131,2,6.6,1,39,1,39,2,30,3,NA,NA,0,0.521451,0.237582944427728
"2042",240290351489998,2013,12,1,1,97,2,10,1,270,16.8,1,1,131,2,6.5,1,41,1,41,2,30,3,NA,NA,0,0.534691,0.230438002802376
"2043",240290352489998,2013,12,1,1,97,2,11,1,335,9.7,1,1,131,2,7.7,1,41,1,41,2,30,3,NA,NA,0,0.81156,0.323376785471074
"2044",240290353489998,2013,12,1,1,97,2,12,1,350,18.5,1,1,131,2,7.9,1,36,1,36,2,30,3,NA,NA,0,0.73859,0.340393745678019
"2045",240290354489998,2013,12,1,1,97,2,13,1,351,23.8,1,1,131,2,6.3,1,36,1,36,2,30,3,NA,NA,0,0.414451,0.216475368786422
"2046",240290355489998,2013,12,1,1,97,3,1,1,71,7.9,1,1,131,2,5.7,1,31,1,31,2,25,3,NA,NA,0,0.247353,0.177205460616549
"2047",240290356489998,2013,12,1,1,97,3,2,1,89,18.5,1,1,131,2,5.3,1,37,1,37,2,25,3,NA,NA,0,0.26009,0.153207183401627
"2048",240290357489998,2013,12,1,1,97,3,3,1,348,17,1,1,131,2,7.3,1,42,1,42,2,30,3,NA,NA,0,0.73519,0.290651861996181
"2049",240290358489998,2013,12,1,1,97,3,4,1,24,21,1,1,131,2,8.3,1,46,1,46,2,30,3,NA,NA,0,1.104046,0.375736663030904
"2050",240290359489998,2013,12,1,1,97,3,5,1,117,19.9,1,1,131,2,5.8,1,36,1,36,2,30,3,NA,NA,0,0.328138,0.183477737615904
"2051",240290360489998,2013,12,1,1,97,3,6,1,160,13.8,1,1,131,2,6.6,1,38,1,38,2,30,3,NA,NA,0,0.504189,0.237582944427728
"2052",240290361489998,2013,12,1,1,97,3,7,1,202,23.5,1,1,131,2,5.7,1,38,1,38,2,30,3,NA,NA,0,0.337483,0.177205460616549
"2053",240290362489998,2013,12,1,1,97,3,8,1,213,14,1,1,131,2,6.3,1,42,1,42,2,30,3,NA,NA,0,0.508825,0.216475368786422
"2054",240290363489998,2013,12,1,1,97,3,9,1,230,9.1,1,1,131,2,6.2,1,39,1,39,2,30,3,NA,NA,0,0.442319,0.209657676395819
"2055",240290364489998,2013,12,1,1,97,3,10,1,231,23.8,1,1,131,2,7.3,1,41,1,41,2,30,3,NA,NA,0,0.714071,0.290651861996181
"2056",240290365489998,2013,12,1,1,97,3,11,1,240,20.8,1,1,131,2,6.2,1,42,1,42,2,30,3,NA,NA,0,0.48802,0.209657676395819
"2057",240290366489998,2013,12,1,1,97,3,12,1,256,17.6,1,1,131,2,7.7,1,44,1,44,2,30,3,NA,NA,0,0.882049,0.323376785471074
"2058",240290367489998,2013,12,1,1,97,3,13,1,269,6.4,1,1,131,2,6.2,1,42,1,42,2,30,3,NA,NA,0,0.48802,0.209657676395819
"2059",240290368489998,2013,12,1,1,97,3,14,1,280,16.5,1,1,131,2,5.4,1,35,1,35,2,30,3,NA,NA,0,0.252667,0.159043128087983
"2060",240290369489998,2013,12,1,1,97,3,15,1,308,19.3,1,1,131,2,6.6,1,39,1,39,2,30,3,NA,NA,0,0.521451,0.237582944427728
"2061",240290370489998,2013,12,1,1,97,3,16,1,320,8,1,1,131,2,5.7,1,40,1,40,2,30,3,NA,NA,0,0.363234,0.177205460616549
"2062",240290371489998,2013,12,1,1,97,3,17,1,336,11.7,1,1,131,2,6.8,1,42,1,42,2,30,3,NA,NA,0,0.617846,0.252200076913181
